collection,source_product,source_category,similar_products,similar_categories,similarity_scores,validation_status,error_type
pants_slimfit,남성 울라이크 심플포켓 일자 팬츠 블랙,슬림핏,"['남성 울라이크 심플포켓 일자 팬츠 블랙', '타공메쉬 노출E밴드 남성 스트레이트핏 골프바지_CGMPT32263BK', 'VA 에센셜 겨울 본딩 팬츠 M_Dark Grey', 'TO 스몰 포인트 슬림핏 팬츠 L_Black', '남성 여름 AIR 메쉬 슬림 팬츠  블랙 (BJ4421B115)', '남성 스트레이트핏 팬츠(블랙)']","['슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏']","[np.float64(98.59), np.float64(89.61), np.float64(86.05), np.float64(85.74), np.float64(83.48), np.float64(81.32)]",success,
pants_slimfit,여성 [2가지기장롱] 솔리드 V밴드 진 리버스ZIP 팬츠 (슬림 스트레이트),슬림핏,"['여성 [2가지기장롱] 솔리드 V밴드 진 리버스ZIP 팬츠 (슬림 스트레이트)', '여성 [2가지기장숏] 솔리드 V밴드 진 ZIP 팬츠 (슬림 스트레이트)', '여성 [2가지기장숏] 솔리드 V밴드 진 리버스ZIP 팬츠 (슬림 스트레이트)', '하이웨스트 슬림핏 팬츠(블랙)', 'TO 스몰 포인트 슬림핏 팬츠 L_Black', '남성 스트레이트핏 팬츠(블랙)']","['슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏']","[np.float64(98.76), np.float64(98.5), np.float64(94.15), np.float64(82.86), np.float64(82.35), np.float64(82.1)]",success,
pants_slimfit,여성 [2가지기장숏] 솔리드 V밴드 진 ZIP 팬츠 (슬림 스트레이트),슬림핏,"['여성 [2가지기장숏] 솔리드 V밴드 진 ZIP 팬츠 (슬림 스트레이트)', '여성 [2가지기장롱] 솔리드 V밴드 진 리버스ZIP 팬츠 (슬림 스트레이트)', '여성 [2가지기장숏] 솔리드 V밴드 진 리버스ZIP 팬츠 (슬림 스트레이트)', '남성 여름 AIR 메쉬 슬림 팬츠  블랙 (BJ4421B115)', '남성 스트레이트핏 팬츠(블랙)', '하이웨스트 슬림핏 팬츠(블랙)']","['슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏']","[np.float64(99.36), np.float64(97.57), np.float64(92.61), np.float64(80.57), np.float64(80.57), np.float64(79.9)]",success,
pants_slimfit,여성 [2가지기장숏] 솔리드 V밴드 진 리버스ZIP 팬츠 (슬림 스트레이트),슬림핏,"['여성 [2가지기장숏] 솔리드 V밴드 진 리버스ZIP 팬츠 (슬림 스트레이트)', '여성 [2가지기장롱] 솔리드 V밴드 진 리버스ZIP 팬츠 (슬림 스트레이트)', '여성 [2가지기장숏] 솔리드 V밴드 진 ZIP 팬츠 (슬림 스트레이트)', 'TO 스몰 포인트 슬림핏 팬츠 L_Black', 'Side Pocket Essential Fit Pants_Beige (Men)', '남성 스트레이트핏 팬츠(블랙)']","['슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏']","[np.float64(98.1), np.float64(95.5), np.float64(95.37), np.float64(81.3), np.float64(80.51), np.float64(80.29)]",success,
pants_slimfit,올시즌 무빙 스트레이트 팬츠 [블랙],슬림핏,"['올시즌 무빙 스트레이트 팬츠 [블랙]', 'TO 스몰 포인트 슬림핏 팬츠 L_Black', '남성 여름 AIR 메쉬 슬림 팬츠  블랙 (BJ4421B115)', 'VA 에센셜 겨울 본딩 팬츠 M_Dark Grey', '[ESSENTIAL] 여성 에센셜 슬림 팬츠  베이지 (BJ3821A02A)', '남성 스트레이트핏 팬츠(블랙)']","['슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏']","[np.float64(97.37), np.float64(70.17), np.float64(69.92), np.float64(69.51), np.float64(69.3), np.float64(68.7)]",success,
pants_slimfit,타공메쉬 노출E밴드 남성 스트레이트핏 골프바지_CGMPT32263BK,슬림핏,"['타공메쉬 노출E밴드 남성 스트레이트핏 골프바지_CGMPT32263BK', 'VA 에센셜 겨울 본딩 팬츠 M_Dark Grey', '남성 울라이크 심플포켓 일자 팬츠 블랙', '남성 스트레이트핏 팬츠(블랙)', '남성 여름 AIR 메쉬 슬림 팬츠  블랙 (BJ4421B115)', 'TO 스몰 포인트 슬림핏 팬츠 L_Black']","['슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏']","[np.float64(100.0), np.float64(92.83), np.float64(90.11), np.float64(87.42), np.float64(87.4), np.float64(86.89)]",success,
pants_slimfit,프리미엄 빈티지 코인 포켓 테이퍼드 치노팬츠_카키,슬림핏,"['프리미엄 빈티지 코인 포켓 테이퍼드 치노팬츠_카키', 'Side Punching Golf Pants_Black (Men)', 'CONE 슬림 크롭 데님 팬츠 [미디엄 인디고]', 'Stretch Basic Fit Pants_Beige (Men)', 'Side Pocket Essential Fit Pants_Beige (Men)', 'COTTON TOUCH STANDARD PANTS_NMPNA24692BKX']","['슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏']","[np.float64(99.59), np.float64(73.94), np.float64(73.58), np.float64(73.48), np.float64(71.67), np.float64(71.19)]",success,
pants_slimfit,하이웨스트 슬림핏 팬츠(블랙),슬림핏,"['하이웨스트 슬림핏 팬츠(블랙)', 'TO 스몰 포인트 슬림핏 팬츠 L_Black', '남성 스트레이트핏 팬츠(블랙)', '남성 여름 AIR 메쉬 슬림 팬츠  블랙 (BJ4421B115)', '여성 [2가지기장롱] 솔리드 V밴드 진 리버스ZIP 팬츠 (슬림 스트레이트)', '타공메쉬 노출E밴드 남성 스트레이트핏 골프바지_CGMPT32263BK']","['슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏', '슬림핏']","[np.float64(99.07), np.float64(87.33), np.float64(87.23), np.float64(83.41), np.float64(83.32), np.float64(83.16)]",success,
pants_sweat,(여름버전추가) 투턱 와이드 롱 스웨트 팬츠 [블랙],스웨트팬츠,"['(여름버전추가) 투턱 와이드 롱 스웨트 팬츠 [블랙]', '데일리 투턱 와이드 스웨트 팬츠 블랙', '카펜터 스트링 롱 스웨트 팬츠 [블랙]', '맞주름 딥 와이드 스웨트 팬츠 (차콜)', '원턱 와이드 스웨트팬츠 그레이', '턱 벌룬핏 와이드 스웻 팬츠 (BLACK)']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(99.45), np.float64(93.21), np.float64(92.25), np.float64(91.96), np.float64(91.0), np.float64(89.77)]",success,
pants_sweat,22FW01AW057 AW 로고 사이드 스냅 트레이닝 팬츠 (8%멜란지),스웨트팬츠,"['22FW01AW057 AW 로고 사이드 스냅 트레이닝 팬츠 (8%멜란지)', '코튼 와이드 스웨트 팬츠 그레이', '카고 원턱 스웨트 와이드 팬츠_그레이', '6PK Sweat Pants [Melange Grey]', '데일리 투턱 와이드 스웨트 팬츠 그레이', '카고 포켓 원턱 스웨트 와이드 팬츠 [그레이]']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(98.03), np.float64(84.18), np.float64(83.65), np.float64(83.27), np.float64(83.01), np.float64(82.98)]",success,
pants_sweat,3D 백 포켓 스웨트 팬츠 빈티지 워싱,스웨트팬츠,"['3D 백 포켓 스웨트 팬츠 빈티지 워싱', '피그먼트 다잉 원턱 스웻팬츠 [딥차콜]', 'ALT 스웨트 팬츠_블랙', '피그먼트 트레이닝 팬츠 (차콜)', '빌리 스웻 팬츠-멜란지그레이', '860G 피그먼트 컷 스웨트 팬츠-챠콜-']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(99.67), np.float64(86.58), np.float64(84.64), np.float64(83.56), np.float64(82.52), np.float64(82.2)]",success,
pants_sweat,6PK Sweat Pants [Melange Grey],스웨트팬츠,"['6PK Sweat Pants [Melange Grey]', '사계절 쓰리턱 트레이닝팬츠 (2color)', '코튼 와이드 스웨트 팬츠 그레이', '데일리 투턱 와이드 스웨트 팬츠 그레이', '860G 스냅 스트링 스웨트 팬츠-8%멜란지 그레이-', '원턱 와이드 스웨트 팬츠 Melange']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(100.0), np.float64(90.77), np.float64(89.92), np.float64(89.63), np.float64(89.45), np.float64(89.12)]",success,
pants_sweat,860G 스냅 스트링 스웨트 팬츠-8%멜란지 그레이-,스웨트팬츠,"['860G 스냅 스트링 스웨트 팬츠-8%멜란지 그레이-', '턱 벌룬핏 와이드 스웻 팬츠 (MELANGE GRAY)', '이지 원턱 스웨트 와이드 팬츠_그레이', '사이드턱 와이드 스웨트 팬츠 멜란지', '카펜터 스트링 롱 스웨트 팬츠 [그레이]', '코튼 와이드 스웨트 팬츠 그레이']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(100.0), np.float64(92.44), np.float64(92.16), np.float64(91.72), np.float64(90.45), np.float64(90.26)]",success,
pants_sweat,860G 피그먼트 컷 스웨트 팬츠-챠콜-,스웨트팬츠,"['860G 피그먼트 컷 스웨트 팬츠-챠콜-', 'STRING JOGGER SWEAT PANTS - CHARCOAL', '피그먼트 트레이닝 팬츠 (차콜)', '턱 벌룬핏 와이드 스웻 팬츠 (BLACK)', 'SEAM SWEATPANTS', '맞주름 딥 와이드 스웨트 팬츠 (차콜)']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(99.49), np.float64(86.46), np.float64(86.28), np.float64(86.21), np.float64(85.57), np.float64(85.1)]",success,
pants_sweat,ACVR 프론트 부츠컷 스웻 밴딩 팬츠 그레이,스웨트팬츠,"['ACVR 프론트 부츠컷 스웻 밴딩 팬츠 그레이', 'Women Deep-tuck Wide Sweatpants Oatmeal', '여성) 와이드핏 트레이닝 팬츠_AN1WTP167-MG', '코튼 와이드 스웨트 팬츠 그레이', '사계절 라운지 트레이닝 팬츠 카키브라운', '사이드턱 와이드 스웨트 팬츠 멜란지']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(97.91), np.float64(84.51), np.float64(84.38), np.float64(83.5), np.float64(82.73), np.float64(82.53)]",success,
pants_sweat,AEAE LOGO SWEATPANTS [BLUE],스웨트팬츠,"['AEAE LOGO SWEATPANTS [BLUE]', '심볼 로고 트레이닝 팬츠-버건디', '심볼 로고 트레이닝 팬츠-블랙', 'SUNNY HILLS SWEATPANTS (NAVY)', '베이직 미트볼 스웻 팬츠 3106 블랙', '여성 포켓 팬츠[BLACK](UZ9LP51_39)']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(99.44), np.float64(76.04), np.float64(74.85), np.float64(74.58), np.float64(72.96), np.float64(72.18)]",success,
pants_sweat,AGP 코튼 셔츠&팬츠 베이지,스웨트팬츠,"['AGP 코튼 셔츠&팬츠 베이지', 'Deep One Tuck Sweat Pants [Oatmeal]', '피그먼트 다잉 원턱 스웻팬츠 [딥차콜]', '턱 벌룬핏 와이드 스웻 팬츠 (MELANGE GRAY)', '원턱 와이드 스웨트팬츠 그레이', 'Straight Cargo Sweat Pants [4 Colors]']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(99.48), np.float64(75.77), np.float64(75.29), np.float64(75.17), np.float64(74.64), np.float64(74.41)]",success,
pants_sweat,ALT 스웨트 팬츠_블랙,스웨트팬츠,"['ALT 스웨트 팬츠_블랙', 'LEITHTON 핀턱 스웨트 롱 팬츠 MP2406001', '베이직 미트볼 스웻 팬츠 3106 블랙', '[논기모or기모] 와이드핏 트레이닝 밴딩 팬츠 (블랙)', '[유튜버 PICK] 빅 벌룬 와이드 린넨 커브드 팬츠_MidNight Blue', '피케 팬츠 3151 블랙']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(98.66), np.float64(92.9), np.float64(87.7), np.float64(87.35), np.float64(87.11), np.float64(87.01)]",success,
pants_sweat,B. 스트링 와이드 벌룬 핏 스웨트 팬츠 ( 5Color ),스웨트팬츠,"['B. 스트링 와이드 벌룬 핏 스웨트 팬츠 ( 5Color )', '원턱 와이드 스웨트 팬츠 ( 4Color )', '투턱 와이드 스웨트 팬츠 ( 3Color )', '루즈핏 스웨트 팬츠 ( 4Color )', '맞주름 딥 와이드 스웨트 팬츠 (차콜)', '원턱 와이드 트레이닝 팬츠']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(99.74), np.float64(91.39), np.float64(91.32), np.float64(90.29), np.float64(89.79), np.float64(88.83)]",success,
pants_sweat,BACK HEART STITCH POCKET SWEAT JOGGER PANTS CREAM YELLOW,스웨트팬츠,"['BACK HEART STITCH POCKET SWEAT JOGGER PANTS CREAM YELLOW', '뮤어 투턱 와이드 팬츠 Cream', 'SIPT7097 기모 골지 스웻 팬츠_Cream', '[박규영 착용] 로턴 올 데이 트랙 팬츠 리조트 크림', 'DW 베이직 투턱 와이드 팬츠 2Color', '와이드 밴딩 코튼 팬츠 [라이트베이지]']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(97.94), np.float64(81.22), np.float64(81.2), np.float64(80.09), np.float64(79.21), np.float64(79.15)]",success,
pants_sweat,BASIC COTTON TROUSERS - BLACK (P234MPT225),스웨트팬츠,"['BASIC COTTON TROUSERS - BLACK (P234MPT225)', 'LEITHTON 핀턱 스웨트 롱 팬츠 MP2406001', '[논기모or기모] 와이드핏 트레이닝 밴딩 팬츠 (블랙)', '피케 팬츠 3151 블랙', '[유튜버 PICK] 빅 벌룬 와이드 린넨 커브드 팬츠_MidNight Blue', 'ALT 스웨트 팬츠_블랙']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(99.52), np.float64(87.27), np.float64(84.08), np.float64(84.07), np.float64(82.19), np.float64(81.93)]",success,
pants_sweat,Camo Metal Graphics Pants - Beige,스웨트팬츠,"['Camo Metal Graphics Pants - Beige', 'Camo Metal Graphics Pants - Black', '카모플라쥬 트레이닝 팬츠[그레이]', 'DIA balloon joger sweatpants whitegray', '빌드 투턱 와이드 팬츠 White', 'Hand Painting Track Pants']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(96.59), np.float64(83.38), np.float64(81.69), np.float64(75.15), np.float64(72.89), np.float64(72.85)]",success,
pants_sweat,Camo Metal Graphics Pants - Black,스웨트팬츠,"['Camo Metal Graphics Pants - Black', '카모플라쥬 트레이닝 팬츠[그레이]', 'Camo Metal Graphics Pants - Beige', 'TRACK SWEAT PANTS (BLACK)', 'Hand Painting Track Pants', 'Simon Side-color Pants BLACK']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(98.74), np.float64(82.46), np.float64(81.82), np.float64(75.44), np.float64(74.75), np.float64(73.59)]",success,
pants_sweat,Critical 와이드팬츠,스웨트팬츠,"['Critical 와이드팬츠', 'DIA balloon joger sweatpants whitegray', '펑크 와이드팬츠', '심볼 로고 스웨트 팬츠-라이트그레이', '[논기모or기모] 와이드핏 트레이닝 밴딩 팬츠 (블랙)', 'STAR LOGO PRINTED SWEAT PANTS BLACK(CV2CFUPA01A)']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(96.64), np.float64(71.03), np.float64(70.27), np.float64(70.01), np.float64(68.88), np.float64(68.26)]",success,
pants_sweat,Deep One Tuck Sweat Pants [Grey],스웨트팬츠,"['Deep One Tuck Sweat Pants [Grey]', '[세미와이드] 밴딩 원 턱 스웨트 팬츠 (멜란지 그레이)', '사이드턱 와이드 스웨트 팬츠 멜란지', '턱 벌룬핏 와이드 스웻 팬츠 (MELANGE GRAY)', '원턱 와이드 스웨트 팬츠 ( 4Color )', '투턱 와이드 스웨트 팬츠 ( 3Color )']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(98.55), np.float64(93.02), np.float64(92.13), np.float64(91.38), np.float64(91.23), np.float64(91.07)]",success,
pants_sweat,Deep One Tuck Sweat Pants [New 2 Colors],스웨트팬츠,"['Deep One Tuck Sweat Pants [New 2 Colors]', '원턱 와이드 스웨트 팬츠  - 3 COLOR [논기모 OR 기모]', '사계절 쓰리턱 트레이닝팬츠 (2color)', '원턱 와이드 스웨트 팬츠 ( 4Color )', '사이드턱 와이드 스웨트 팬츠 멜란지', '[세미와이드] 밴딩 원 턱 스웨트 팬츠 (멜란지 그레이)']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(99.74), np.float64(90.73), np.float64(89.19), np.float64(87.38), np.float64(87.3), np.float64(86.82)]",success,
pants_sweat,Deep One Tuck Sweat Pants [Oatmeal],스웨트팬츠,"['Deep One Tuck Sweat Pants [Oatmeal]', '빌리 스웻 팬츠-멜란지그레이', '피그먼트 다잉 원턱 스웻팬츠 [딥차콜]', '컴포트 원턱 밴딩 와이드 트레이닝 팬츠 2color', '원턱 와이드 스웨트팬츠 그레이', '[무료반품] Overdyed set up Long pants - GREY']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(99.19), np.float64(88.29), np.float64(86.35), np.float64(86.2), np.float64(85.91), np.float64(85.67)]",success,
pants_sweat,DIA balloon joger sweatpants whitegray,스웨트팬츠,"['DIA balloon joger sweatpants whitegray', '6PK Sweat Pants [Melange Grey]', '코튼 와이드 스웨트 팬츠 그레이', 'DW 베이직 투턱 와이드 팬츠 2Color', '데일리 투턱 와이드 스웨트 팬츠 그레이', 'Women Deep-tuck Wide Sweatpants Oatmeal']","['스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠', '스웨트팬츠']","[np.float64(98.46), np.float64(85.12), np.float64(83.91), np.float64(82.93), np.float64(82.01), np.float64(81.94)]",success,
